MIV;Datum Zeit;DiDok;Werk;Ort;Schaltfeld;(alt) TisID;Richtung;Linie;km_von;km_bis;U8min, mittel [kV];I8min, mittel [A];P8min, mittel [MW];Status Messung U;Status Messung I;Status Messung P;Anzahl beruecksichtigte Messungen U;Anzahl nicht beruecksichtigte Messungen U;Anzahl beruecksichtigte Messungen I;Anzahl nicht beruecksichtigte Messungen I;Anzahl beruecksichtigte Messungen P;Anzahl nicht beruecksichtigte Messungen P;Bemerkungen
39;14.01.2021 17:50;;;;;;;;;3.6941744;15.44;239.26;2.49;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 17:55;;;;;;;;;3.8531796;15.43;249.72;2.9;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 18:00;;;;;;;;;5.1173289;15.39;332.51;4.84;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 18:05;;;;;;;;;4.1590824;15.42;269.72;3.03;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 18:10;;;;;;;;;5.5291653;15.39;359.27;4.08;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 18:15;;;;;;;;;6.55428;15.44;424.5;5.83;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 18:20;;;;;;;;;5.3155224;15.48;343.38;4.09;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 18:25;;;;;;;;;5.4175425;15.45;350.65;4.33;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 18:30;;;;;;;;;5.084745;15.42;329.75;4.01;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 18:35;;;;;;;;;3.5533747;15.43;230.29;2.12;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 18:40;;;;;;;;;6.4918269;15.37;422.37;5.91;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 18:45;;;;;;;;;6.2596424;15.43;405.68;5.59;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 18:50;;;;;;;;;5.6894019;15.47;367.77;5.24;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 18:55;;;;;;;;;5.1831684;15.48;334.83;4.3;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 19:00;;;;;;;;;4.9494204;15.48;319.73;3.25;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 19:05;;;;;;;;;5.1799552;15.52;333.76;4.29;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 19:10;;;;;;;;;5.912748;15.44;382.95;5.49;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 19:15;;;;;;;;;5.2015515;15.45;336.67;5.01;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 19:20;;;;;;;;;3.7535904;15.48;242.48;3.38;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 19:25;;;;;;;;;3.525165;15.5;227.43;3.25;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 19:30;;;;;;;;;3.3665984;15.52;216.92;2.86;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 19:35;;;;;;;;;3.133014;15.55;201.48;2.17;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 19:40;;;;;;;;;4.6841613;15.47;302.79;4.21;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 19:45;;;;;;;;;5.4301256;15.43;351.92;4.78;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 19:50;;;;;;;;;5.1271544;15.46;331.64;3.84;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 19:55;;;;;;;;;5.172111;15.49;333.9;4.26;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 20:00;;;;;;;;;4.9094912;15.56;315.52;3.63;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 20:05;;;;;;;;;3.7747224;15.58;242.28;2.92;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 20:10;;;;;;;;;3.8038793;15.49;245.57;3.19;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 20:15;;;;;;;;;2.978015;15.5;192.13;2.54;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 20:20;;;;;;;;;2.1914615;15.55;140.93;1.56;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 20:25;;;;;;;;;2.9871045;15.57;191.85;2.16;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 20:30;;;;;;;;;4.0997632;15.52;264.16;3.54;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 20:35;;;;;;;;;3.770966;15.56;242.35;3.43;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 20:40;;;;;;;;;3.4764534;15.54;223.71;3.14;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 20:45;;;;;;;;;3.221388;15.48;208.1;2.61;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 20:50;;;;;;;;;3.369392;15.52;217.1;2.98;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 20:55;;;;;;;;;2.4852834;15.57;159.62;2.07;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 21:00;;;;;;;;;2.0509979;15.61;131.39;1.37;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 21:05;;;;;;;;;3.2456312;15.61;207.92;2.74;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 21:10;;;;;;;;;3.128979;15.54;201.35;2.77;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 21:15;;;;;;;;;3.660635;15.5;236.17;2.83;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 21:20;;;;;;;;;3.2875457;15.53;211.69;3.07;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 21:25;;;;;;;;;1.823704;15.55;117.28;1.29;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 21:30;;;;;;;;;2.3330719;15.53;150.23;1.71;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 21:35;;;;;;;;;4.0527965;15.55;260.63;3.47;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 21:40;;;;;;;;;4.4289;15.54;285;4.07;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 21:45;;;;;;;;;3.2410224;15.54;208.56;2.62;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 21:50;;;;;;;;;2.8376918;15.59;182.02;2.48;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 21:55;;;;;;;;;3.09582;15.6;198.45;2.52;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 22:00;;;;;;;;;2.5160068;15.64;160.87;1.96;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 22:05;;;;;;;;;2.3831061;15.63;152.47;2.14;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 22:10;;;;;;;;;2.7409985;15.55;176.27;2.51;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 22:15;;;;;;;;;2.2249472;15.52;143.36;1.7;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 22:20;;;;;;;;;2.1020958;15.54;135.27;1.58;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 22:25;;;;;;;;;2.2811607;15.57;146.51;1.89;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 22:30;;;;;;;;;2.5932893;15.61;166.13;2.03;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 22:35;;;;;;;;;2.6589564;15.64;170.01;2.03;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 22:40;;;;;;;;;2.918292;15.6;187.07;2.62;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 22:45;;;;;;;;;2.7350262;15.57;175.66;2.56;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 22:50;;;;;;;;;2.6876788;15.56;172.73;2.34;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 22:55;;;;;;;;;2.809885;15.55;180.7;1.84;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 23:00;;;;;;;;;2.5242716;15.58;162.02;1.77;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 23:05;;;;;;;;;2.1532908;15.59;138.12;1.98;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 23:10;;;;;;;;;2.1318176;15.62;136.48;1.98;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 23:15;;;;;;;;;2.7097576;15.62;173.48;2.46;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 23:20;;;;;;;;;2.2558282;15.58;144.79;1.92;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 23:25;;;;;;;;;1.9168632;15.63;122.64;1.02;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 23:30;;;;;;;;;2.1894124;15.67;139.72;1.73;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 23:35;;;;;;;;;2.5225128;15.66;161.08;2.42;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 23:40;;;;;;;;;2.474891;15.65;158.14;2.22;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 23:45;;;;;;;;;2.7420933;15.67;174.99;2.56;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 23:50;;;;;;;;;2.3730648;15.67;151.44;2.25;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 23:55;;;;;;;;;2.6946132;15.67;171.96;2.46;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 00:00;;;;;;;;;1.9836768;15.68;126.51;1.64;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 00:05;;;;;;;;;2.1330004;15.67;136.12;1.76;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 00:10;;;;;;;;;1.5057942;15.63;96.34;1.18;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 00:15;;;;;;;;;1.698372;15.6;108.87;1.08;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 00:20;;;;;;;;;2.9354121;15.57;188.53;2.48;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 00:25;;;;;;;;;3.4628108;15.58;222.26;3.17;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 00:30;;;;;;;;;2.9702068;15.59;190.52;2.78;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 00:35;;;;;;;;;2.441556;15.6;156.51;2.12;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 00:40;;;;;;;;;1.2631894;15.62;80.87;1.09;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 00:45;;;;;;;;;0.4351048;15.64;27.82;0.42;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 00:50;;;;;;;;;0.6379176;15.72;40.58;0.28;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 00:55;;;;;;;;;1.119264;15.72;71.2;0.67;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 01:00;;;;;;;;;1.1994585;15.71;76.35;0.9;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 01:05;;;;;;;;;1.0457656;15.74;66.44;0.87;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 01:10;;;;;;;;;0.19467;15.75;12.36;0.19;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 01:15;;;;;;;;;0;15.79;0;0;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 01:20;;;;;;;;;0.3786495;15.81;23.95;-0.36;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 01:25;;;;;;;;;1.4523642;15.79;91.98;0.27;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 01:30;;;;;;;;;0.6524049;15.77;41.37;0.58;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 01:35;;;;;;;;;0;15.79;0;0;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 01:40;;;;;;;;;0;15.81;0;0;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 01:45;;;;;;;;;0;15.8;0;0;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 01:50;;;;;;;;;0;15.82;0;0;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 01:55;;;;;;;;;0;15.83;0;0;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 02:00;;;;;;;;;0;15.8;0;0;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 02:05;;;;;;;;;0;15.8;0;0;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 02:10;;;;;;;;;0;15.81;0;0;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 02:15;;;;;;;;;0;15.81;0;0;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 02:20;;;;;;;;;0;15.81;0;0;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 02:25;;;;;;;;;0;15.82;0;0;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 02:30;;;;;;;;;0;15.81;0;0;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 02:35;;;;;;;;;0;15.82;0;0;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 02:40;;;;;;;;;0;15.82;0;0;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 02:45;;;;;;;;;0;15.84;0;0;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 02:50;;;;;;;;;0;15.81;0;0;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 02:55;;;;;;;;;0;15.8;0;0;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 03:00;;;;;;;;;0;15.83;0;0;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 03:05;;;;;;;;;0;15.85;0;0;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 03:10;;;;;;;;;0;15.84;0;0;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 03:15;;;;;;;;;0;15.84;0;0;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 03:20;;;;;;;;;0;15.83;0;0;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 03:25;;;;;;;;;0;15.81;0;0;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 03:30;;;;;;;;;0;15.79;0;0;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 03:35;;;;;;;;;0;15.79;0;0;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 03:40;;;;;;;;;0;15.79;0;0;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 03:45;;;;;;;;;0;15.8;0;0;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 03:50;;;;;;;;;0;15.8;0;0;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 03:55;;;;;;;;;0;15.79;0;0;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 04:00;;;;;;;;;0;15.79;0;0;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 04:05;;;;;;;;;0;15.81;0;0;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 04:10;;;;;;;;;0;15.79;0;0;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 04:15;;;;;;;;;0;15.76;0;0;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 04:20;;;;;;;;;0;15.75;0;0;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 04:25;;;;;;;;;0;15.75;0;0;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 04:30;;;;;;;;;0;15.72;0;0;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 04:35;;;;;;;;;0.427197;15.7;27.21;0.13;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 04:40;;;;;;;;;1.3293504;15.68;84.78;1.03;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 04:45;;;;;;;;;0.3600966;15.67;22.98;0.36;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 04:50;;;;;;;;;0;15.66;0;0;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 04:55;;;;;;;;;0.10557;15.64;6.75;0.1;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 05:00;;;;;;;;;0.431964;15.6;27.69;0.42;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 05:05;;;;;;;;;0.6920865;15.57;44.45;0.67;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 05:10;;;;;;;;;0.9457218;15.57;60.74;0.91;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 05:15;;;;;;;;;1.566569;15.58;100.55;1.49;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 05:20;;;;;;;;;1.60632;15.52;103.5;1.51;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 05:25;;;;;;;;;1.8015624;15.48;116.38;1.5;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 05:30;;;;;;;;;2.5603075;15.55;164.65;2.42;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 05:35;;;;;;;;;2.7623921;15.59;177.19;2.58;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 05:40;;;;;;;;;1.858225;15.55;119.5;1.66;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 05:45;;;;;;;;;1.8982995;15.49;122.55;1.23;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 05:50;;;;;;;;;1.98555;15.5;128.1;1.85;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 05:55;;;;;;;;;2.1686092;15.53;139.64;1.38;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 06:00;;;;;;;;;3.5267648;15.52;227.24;1.96;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 06:05;;;;;;;;;4.045008;15.51;260.8;3.83;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 06:10;;;;;;;;;2.8145997;15.51;181.47;2.23;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 06:15;;;;;;;;;3.3791696;15.52;217.73;2.68;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 06:20;;;;;;;;;3.4007424;15.52;219.12;2.8;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 06:25;;;;;;;;;2.9452248;15.48;190.26;2.46;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 06:30;;;;;;;;;3.6444064;15.52;234.82;1.41;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 06:35;;;;;;;;;5.0007245;15.55;321.59;4.02;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 06:40;;;;;;;;;5.333395;15.5;344.09;4.86;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 06:45;;;;;;;;;5.8945341;15.47;381.03;5.16;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 06:50;;;;;;;;;6.2191998;15.51;400.98;5.34;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 06:55;;;;;;;;;6.88913;15.5;444.46;5.89;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 07:00;;;;;;;;;5.1250144;15.52;330.22;4.2;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 07:05;;;;;;;;;4.1376804;15.54;266.26;3.4;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 07:10;;;;;;;;;4.9644084;15.54;319.46;4.62;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 07:15;;;;;;;;;4.0859522;15.49;263.78;3.64;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 07:20;;;;;;;;;3.680475;15.5;237.45;2.83;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 07:25;;;;;;;;;5.5703926;15.46;360.31;4.9;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 07:30;;;;;;;;;6.3519084;15.48;410.33;5.59;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 07:35;;;;;;;;;5.1550842;15.54;331.73;4.24;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 07:40;;;;;;;;;4.5880224;15.52;295.62;4.2;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 07:45;;;;;;;;;4.0427696;15.53;260.32;3.51;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 07:50;;;;;;;;;3.4448192;15.52;221.96;2.27;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 07:55;;;;;;;;;3.9375237;15.51;253.87;2.55;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 08:00;;;;;;;;;3.3103377;15.57;212.61;2.57;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 08:05;;;;;;;;;2.676644;15.58;171.8;2.47;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 08:10;;;;;;;;;2.5428924;15.57;163.32;1.85;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 08:15;;;;;;;;;3.5744785;15.55;229.87;2.38;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 08:20;;;;;;;;;4.3507345;15.55;279.79;2.97;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 08:25;;;;;;;;;4.5783948;15.54;294.62;2.78;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 08:30;;;;;;;;;4.0651086;15.54;261.59;3.11;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 08:35;;;;;;;;;3.4787492;15.56;223.57;2.52;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 08:40;;;;;;;;;4.5389232;15.54;292.08;3.52;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 08:45;;;;;;;;;6.4295154;15.51;414.54;5.66;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 08:50;;;;;;;;;5.82738;15.5;375.96;5.56;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 08:55;;;;;;;;;4.1600952;15.48;268.74;3.09;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 09:00;;;;;;;;;3.4133136;15.52;219.93;2.09;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 09:05;;;;;;;;;5.044144;15.53;324.8;4.08;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 09:10;;;;;;;;;3.796725;15.5;244.95;3.2;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 09:15;;;;;;;;;2.8968109;15.53;186.53;2.35;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 09:20;;;;;;;;;2.0613898;15.58;132.31;1.6;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 09:25;;;;;;;;;1.6341;15.6;104.75;1.32;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 09:30;;;;;;;;;1.6844095;15.65;107.63;0.63;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 09:35;;;;;;;;;3.4090679;15.61;218.39;2.2;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 09:40;;;;;;;;;3.1541688;15.59;202.32;0.95;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 09:45;;;;;;;;;4.2077352;15.56;270.42;2.88;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 09:50;;;;;;;;;4.1251947;15.51;265.97;3.49;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 09:55;;;;;;;;;2.6387179;15.47;170.57;2.38;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 10:00;;;;;;;;;2.808309;15.46;181.65;2.52;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 10:05;;;;;;;;;2.3617077;15.51;152.27;1.97;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 10:10;;;;;;;;;1.638558;15.48;105.85;1.38;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 10:15;;;;;;;;;0.26567;15.5;17.14;-0.06;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 10:20;;;;;;;;;0.4820488;15.49;31.12;0.07;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 10:25;;;;;;;;;0.3403536;15.52;21.93;0.18;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 10:30;;;;;;;;;1.1047778;15.58;70.91;-0.05;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 10:35;;;;;;;;;1.4667192;15.63;93.84;0.43;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 10:40;;;;;;;;;1.6370388;15.64;104.67;0.95;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 10:45;;;;;;;;;2.9179803;15.59;187.17;2.16;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 10:50;;;;;;;;;3.5033848;15.59;224.72;3.1;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 10:55;;;;;;;;;3.5912725;15.55;230.95;3.27;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 11:00;;;;;;;;;4.767319;15.55;306.58;4.53;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 11:05;;;;;;;;;2.9281238;15.61;187.58;2.64;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 11:10;;;;;;;;;2.2744656;15.57;146.08;1.78;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 11:15;;;;;;;;;2.7048204;15.57;173.72;1.49;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 11:20;;;;;;;;;3.7809825;15.55;243.15;2.63;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 11:25;;;;;;;;;4.470388;15.56;287.3;3.79;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 11:30;;;;;;;;;4.4543748;15.59;285.72;3.91;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 11:35;;;;;;;;;3.4980449;15.61;224.09;2.92;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 11:40;;;;;;;;;2.8892947;15.59;185.33;2.62;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 11:45;;;;;;;;;3.1149094;15.58;199.93;2.8;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 11:50;;;;;;;;;2.2895796;15.62;146.58;1.54;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 11:55;;;;;;;;;2.3130096;15.62;148.08;1.91;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 12:00;;;;;;;;;1.7407131;15.63;111.37;0.68;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 12:05;;;;;;;;;1.972025;15.62;126.25;0.94;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 12:10;;;;;;;;;3.2104948;15.56;206.33;2.65;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 12:15;;;;;;;;;3.2130504;15.54;206.76;2.37;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 12:20;;;;;;;;;3.6173965;15.55;232.63;2.93;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 12:25;;;;;;;;;3.3455556;15.56;215.01;2.67;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 12:30;;;;;;;;;2.3963389;15.59;153.71;1.3;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 12:35;;;;;;;;;2.491062;15.54;160.3;2.12;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 12:40;;;;;;;;;3.7013648;15.52;238.49;3.48;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 12:45;;;;;;;;;2.7749538;15.58;178.11;1.42;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 12:50;;;;;;;;;3.368508;15.6;215.93;1.79;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 12:55;;;;;;;;;2.7159056;15.58;174.32;2.03;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 13:00;;;;;;;;;1.9755216;15.57;126.88;1.57;ok;ok;ok;8;0;8;0;8;0;
