MIV;Datum Zeit;DiDok;Werk;Ort;Schaltfeld;(alt) TisID;Richtung;Linie;km_von;km_bis;U8min, mittel [kV];I8min, mittel [A];P = U*I ?  ;P8min, mittel [MW];Status Messung U;Status Messung I;Status Messung P;Anzahl beruecksichtigte Messungen U;Anzahl nicht beruecksichtigte Messungen U;Anzahl beruecksichtigte Messungen I;Anzahl nicht beruecksichtigte Messungen I;Anzahl beruecksichtigte Messungen P;Anzahl nicht beruecksichtigte Messungen P;Bemerkungen
39;16.01.2021 02:40;;;;;;;;;0;15.77;0;0.00;0;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 02:45;;;;;;;;;0;15.76;0;0.00;0;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 02:50;;;;;;;;;0;15.76;0;0.00;0;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 02:55;;;;;;;;;0;15.74;0;0.00;0;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 03:00;;;;;;;;;0;15.74;0;0.00;0;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 03:05;;;;;;;;;0;15.75;0;0.00;0;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 03:10;;;;;;;;;0;15.74;0;0.00;0;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 03:15;;;;;;;;;0;15.72;0;0.00;0;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 03:20;;;;;;;;;0;15.71;0;0.00;0;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 03:25;;;;;;;;;0;15.72;0;0.00;0;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 03:30;;;;;;;;;0;15.7;0;0.00;0;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 03:35;;;;;;;;;0;15.72;0;0.00;0;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 03:40;;;;;;;;;0;15.75;0;0.00;0;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 03:45;;;;;;;;;0;15.76;0;0.00;0;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 03:50;;;;;;;;;0;15.74;0;0.00;0;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 03:55;;;;;;;;;0;15.74;0;0.00;0;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 04:00;;;;;;;;;0;15.74;0;0.00;0;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 04:05;;;;;;;;;0;15.74;0;0.00;0;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 04:10;;;;;;;;;0;15.72;0;0.00;0;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 04:15;;;;;;;;;0;15.7;0;0.00;0;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 04:20;;;;;;;;;0;15.72;0;0.00;0;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 04:25;;;;;;;;;0;15.74;0;0.00;0;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 04:30;;;;;;;;;0.2168972;15.74;13.78;0.22;0.21;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 04:35;;;;;;;;;0.3015441;15.73;19.17;0.30;0.3;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 04:40;;;;;;;;;0.3490762;15.71;22.22;0.35;0.34;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 04:45;;;;;;;;;0.4973786;15.71;31.66;0.50;0.46;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 04:50;;;;;;;;;0.5477379;15.69;34.91;0.55;0.47;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 04:55;;;;;;;;;0.9108512;15.68;58.09;0.91;0.87;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 05:00;;;;;;;;;1.4981922;15.66;95.67;1.50;1.47;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 05:05;;;;;;;;;1.40537;15.65;89.8;1.41;1.33;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 05:10;;;;;;;;;1.3928354;15.62;89.17;1.39;1.27;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 05:15;;;;;;;;;1.2289504;15.58;78.88;1.23;1.02;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 05:20;;;;;;;;;0.946386;15.54;60.9;0.95;0.88;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 05:25;;;;;;;;;1.1316788;15.56;72.73;1.13;1.1;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 05:30;;;;;;;;;1.4548608;15.57;93.44;1.45;1.31;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 05:35;;;;;;;;;1.826744;15.56;117.4;1.83;1.7;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 05:40;;;;;;;;;1.519857;15.55;97.74;1.52;1;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 05:45;;;;;;;;;2.2359216;15.51;144.16;2.24;1.85;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 05:50;;;;;;;;;2.811168;15.48;181.6;2.81;2.72;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 05:55;;;;;;;;;2.018565;15.5;130.23;2.02;1.52;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 06:00;;;;;;;;;2.0581072;15.52;132.61;2.06;0.97;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 06:05;;;;;;;;;2.7653536;15.52;178.18;2.77;2.09;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 06:10;;;;;;;;;2.4203125;15.49;156.25;2.42;2.07;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 06:15;;;;;;;;;2.5065216;15.48;161.92;2.51;1.98;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 06:20;;;;;;;;;2.7662085;15.51;178.35;2.77;2.41;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 06:25;;;;;;;;;2.6005428;15.56;167.13;2.60;2.08;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 06:30;;;;;;;;;2.3769456;15.56;152.76;2.38;1.54;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 06:35;;;;;;;;;3.0830156;15.53;198.52;3.08;2.72;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 06:40;;;;;;;;;3.23454;15.5;208.68;3.23;3.09;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 06:45;;;;;;;;;3.5303259;15.49;227.91;3.53;3.38;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 06:50;;;;;;;;;2.7011329;15.53;173.93;2.70;2.5;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 06:55;;;;;;;;;2.5403974;15.53;163.58;2.54;1.72;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 07:00;;;;;;;;;3.2036384;15.52;206.42;3.20;2.14;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 07:05;;;;;;;;;3.1597692;15.56;203.07;3.16;2.7;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 07:10;;;;;;;;;2.1501408;15.52;138.54;2.15;1.86;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 07:15;;;;;;;;;3.0961742;15.46;200.27;3.10;2.74;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 07:20;;;;;;;;;3.0973932;15.48;200.09;3.10;2.54;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 07:25;;;;;;;;;2.7626317;15.53;177.89;2.76;2.45;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 07:30;;;;;;;;;2.3310796;15.58;149.62;2.33;1.9;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 07:35;;;;;;;;;2.9535324;15.54;190.06;2.95;2.76;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 07:40;;;;;;;;;2.8941276;15.47;187.08;2.89;2.58;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 07:45;;;;;;;;;2.38854;15.51;154;2.39;1.96;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 07:50;;;;;;;;;2.44135;15.55;157;2.44;1.84;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 07:55;;;;;;;;;2.5779306;15.54;165.89;2.58;2.06;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 08:00;;;;;;;;;2.165816;15.52;139.55;2.17;1.35;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 08:05;;;;;;;;;2.8919946;15.51;186.46;2.89;1.98;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 08:10;;;;;;;;;2.7404396;15.46;177.26;2.74;2.17;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 08:15;;;;;;;;;3.6173501;15.47;233.83;3.62;3.53;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 08:20;;;;;;;;;3.2459295;15.49;209.55;3.25;2.86;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 08:25;;;;;;;;;2.4890448;15.51;160.48;2.49;1.84;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 08:30;;;;;;;;;2.5797954;15.54;166.01;2.58;2.05;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 08:35;;;;;;;;;3.4487922;15.54;221.93;3.45;3.05;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 08:40;;;;;;;;;3.3892452;15.51;218.52;3.39;3.16;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 08:45;;;;;;;;;2.781184;15.52;179.2;2.78;2.32;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 08:50;;;;;;;;;3.3813351;15.51;218.01;3.38;2.77;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 08:55;;;;;;;;;2.4429801;15.51;157.51;2.44;1.79;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 09:00;;;;;;;;;1.8665776;15.56;119.96;1.87;1.5;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 09:05;;;;;;;;;2.730378;15.54;175.7;2.73;2.35;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 09:10;;;;;;;;;3.0653114;15.53;197.38;3.07;2.61;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 09:15;;;;;;;;;3.3869187;15.51;218.37;3.39;2.93;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 09:20;;;;;;;;;2.8314296;15.53;182.32;2.83;2.43;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 09:25;;;;;;;;;2.642484;15.6;169.39;2.64;2.04;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 09:30;;;;;;;;;2.590068;15.6;166.03;2.59;1.89;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 09:35;;;;;;;;;2.5748109;15.57;165.37;2.57;2.1;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 09:40;;;;;;;;;3.0585828;15.54;196.82;3.06;2.74;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 09:45;;;;;;;;;3.2806494;15.54;211.11;3.28;2.98;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 09:50;;;;;;;;;2.9153268;15.57;187.24;2.92;2.74;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 09:55;;;;;;;;;2.1168215;15.55;136.13;2.12;1.87;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 10:00;;;;;;;;;2.243752;15.56;144.2;2.24;1.82;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 10:05;;;;;;;;;3.1341025;15.55;201.55;3.13;2.85;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 10:10;;;;;;;;;3.023542;15.55;194.44;3.02;2.22;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 10:15;;;;;;;;;3.1264996;15.53;201.32;3.13;2.69;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 10:20;;;;;;;;;2.5139685;15.55;161.67;2.51;2.3;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 10:25;;;;;;;;;2.5428102;15.54;163.63;2.54;2.03;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 10:30;;;;;;;;;3.2841801;15.57;210.93;3.28;2.33;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 10:35;;;;;;;;;3.5132148;15.57;225.64;3.51;3.16;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 10:40;;;;;;;;;2.9648394;15.57;190.42;2.96;2.69;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 10:45;;;;;;;;;2.8866912;15.56;185.52;2.89;2.11;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 10:50;;;;;;;;;2.4144399;15.57;155.07;2.41;1.77;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 10:55;;;;;;;;;3.0097708;15.56;193.43;3.01;2.37;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 11:00;;;;;;;;;3.656626;15.58;234.7;3.66;2.94;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 11:05;;;;;;;;;3.7918164;15.56;243.69;3.79;3.54;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 11:10;;;;;;;;;3.7452175;15.55;240.85;3.75;3.59;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 11:15;;;;;;;;;2.6452188;15.54;170.22;2.65;2.13;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 11:20;;;;;;;;;2.9103444;15.57;186.92;2.91;2.3;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 11:25;;;;;;;;;2.5061988;15.58;160.86;2.51;2.03;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 11:30;;;;;;;;;2.312145;15.57;148.5;2.31;1.76;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 11:35;;;;;;;;;3.026415;15.58;194.25;3.03;2.65;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 11:40;;;;;;;;;3.397526;15.56;218.35;3.40;2.84;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 11:45;;;;;;;;;3.5157828;15.58;225.66;3.52;2.59;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 11:50;;;;;;;;;3.2191396;15.58;206.62;3.22;2.77;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 11:55;;;;;;;;;2.2103502;15.59;141.78;2.21;1.63;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 12:00;;;;;;;;;1.8433162;15.62;118.01;1.84;1.13;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 12:05;;;;;;;;;2.8707998;15.62;183.79;2.87;2.23;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 12:10;;;;;;;;;3.05172;15.57;196;3.05;2.71;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 12:15;;;;;;;;;3.0921175;15.55;198.85;3.09;2.89;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 12:20;;;;;;;;;2.8989706;15.58;186.07;2.90;2.51;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 12:25;;;;;;;;;2.393508;15.6;153.43;2.39;1.82;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 12:30;;;;;;;;;2.1707266;15.61;139.06;2.17;1.63;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 12:35;;;;;;;;;2.6696222;15.61;171.02;2.67;2.14;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 12:40;;;;;;;;;2.9760916;15.58;191.02;2.98;2.75;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 12:45;;;;;;;;;3.262428;15.6;209.13;3.26;3.07;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 12:50;;;;;;;;;2.848825;15.61;182.5;2.85;2.51;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 12:55;;;;;;;;;2.0892424;15.61;133.84;2.09;1.45;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 13:00;;;;;;;;;2.1755536;15.62;139.28;2.18;1.71;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 13:05;;;;;;;;;2.677272;15.6;171.62;2.68;2.36;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 13:10;;;;;;;;;2.7612776;15.56;177.46;2.76;2.32;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 13:15;;;;;;;;;2.841607;15.55;182.74;2.84;2.32;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 13:20;;;;;;;;;2.2468308;15.59;144.12;2.25;1.84;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 13:25;;;;;;;;;2.2242689;15.61;142.49;2.22;1.79;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 13:30;;;;;;;;;2.3373102;15.63;149.54;2.34;1.63;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 13:35;;;;;;;;;2.9632702;15.62;189.71;2.96;2.63;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 13:40;;;;;;;;;3.1862212;15.56;204.77;3.19;2.93;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 13:45;;;;;;;;;2.7470478;15.61;175.98;2.75;2.26;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 13:50;;;;;;;;;2.6596318;15.61;170.38;2.66;2.45;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 13:55;;;;;;;;;1.7225736;15.62;110.28;1.72;1.35;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 14:00;;;;;;;;;1.5635915;15.65;99.91;1.56;0.43;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 14:05;;;;;;;;;2.6746174;15.61;171.34;2.67;2.16;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 14:10;;;;;;;;;3.1817476;15.58;204.22;3.18;3.12;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 14:15;;;;;;;;;2.9818562;15.58;191.39;2.98;2.63;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 14:20;;;;;;;;;2.7361161;15.57;175.73;2.74;2.5;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 14:25;;;;;;;;;1.8998265;15.63;121.55;1.90;0.75;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 14:30;;;;;;;;;2.5625151;15.67;163.53;2.56;1.42;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 14:35;;;;;;;;;3.3739835;15.65;215.59;3.37;3.13;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 14:40;;;;;;;;;3.3764192;15.62;216.16;3.38;2.93;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 14:45;;;;;;;;;3.3553088;15.58;215.36;3.36;3.17;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 14:50;;;;;;;;;2.9965539;15.59;192.21;3.00;2.41;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 14:55;;;;;;;;;3.0259985;15.61;193.85;3.03;2.7;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 15:00;;;;;;;;;3.077921;15.62;197.05;3.08;2.4;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 15:05;;;;;;;;;3.054012;15.6;195.77;3.05;2.56;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 15:10;;;;;;;;;2.9795355;15.55;191.61;2.98;2.88;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 15:15;;;;;;;;;2.9822778;15.57;191.54;2.98;2.77;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 15:20;;;;;;;;;2.690666;15.58;172.7;2.69;2.5;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 15:25;;;;;;;;;2.0795715;15.63;133.05;2.08;1.65;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 15:30;;;;;;;;;2.3197868;15.67;148.04;2.32;1.69;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 15:35;;;;;;;;;3.0634068;15.64;195.87;3.06;2.86;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 15:40;;;;;;;;;2.9624118;15.59;190.02;2.96;2.7;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 15:45;;;;;;;;;3.3085098;15.59;212.22;3.31;3.01;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 15:50;;;;;;;;;3.453684;15.6;221.39;3.45;3.24;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 15:55;;;;;;;;;2.7845299;15.59;178.61;2.78;2.47;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 16:00;;;;;;;;;2.4209549;15.61;155.09;2.42;1.84;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 16:05;;;;;;;;;2.7536532;15.56;176.97;2.75;2.47;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 16:10;;;;;;;;;3.2780076;15.54;210.94;3.28;2.55;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 16:15;;;;;;;;;2.798067;15.55;179.94;2.80;2.38;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 16:20;;;;;;;;;2.6489241;15.57;170.13;2.65;2.37;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 16:25;;;;;;;;;2.2468308;15.59;144.12;2.25;1.76;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 16:30;;;;;;;;;2.3965344;15.57;153.92;2.40;1.55;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 16:35;;;;;;;;;3.2267805;15.55;207.51;3.23;2.98;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 16:40;;;;;;;;;3.7355052;15.54;240.38;3.74;3.14;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 16:45;;;;;;;;;3.547052;15.53;228.4;3.55;3.3;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 16:50;;;;;;;;;2.8196736;15.52;181.68;2.82;2.58;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 16:55;;;;;;;;;2.4547456;15.56;157.76;2.45;1.86;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 17:00;;;;;;;;;2.431259;15.58;156.05;2.43;1.71;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 17:05;;;;;;;;;3.184146;15.54;204.9;3.18;2.86;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 17:10;;;;;;;;;3.5212353;15.51;227.03;3.52;3.3;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 17:15;;;;;;;;;3.159096;15.52;203.55;3.16;2.98;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 17:20;;;;;;;;;3.157124;15.56;202.9;3.16;2.87;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 17:25;;;;;;;;;2.3015384;15.61;147.44;2.30;1.66;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 17:30;;;;;;;;;1.9617213;15.63;125.51;1.96;1.32;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 17:35;;;;;;;;;2.341404;15.6;150.09;2.34;2;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 17:40;;;;;;;;;2.637915;15.54;169.75;2.64;2.47;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 17:45;;;;;;;;;3.0047916;15.56;193.11;3.00;2.54;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 17:50;;;;;;;;;3.015106;15.59;193.4;3.02;2.66;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 17:55;;;;;;;;;2.516949;15.58;161.55;2.52;1.93;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 18:00;;;;;;;;;2.3083236;15.62;147.78;2.31;1.58;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 18:05;;;;;;;;;3.564756;15.6;228.51;3.56;3.15;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 18:10;;;;;;;;;2.9447951;15.59;188.89;2.94;2.45;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 18:15;;;;;;;;;2.3902588;15.59;153.32;2.39;2.11;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 18:20;;;;;;;;;2.695167;15.57;173.1;2.70;2.57;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 18:25;;;;;;;;;2.9182921;15.59;187.19;2.92;2.6;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 18:30;;;;;;;;;2.5867331;15.61;165.71;2.59;2.22;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 18:35;;;;;;;;;2.8747376;15.61;184.16;2.87;2.39;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 18:40;;;;;;;;;2.896322;15.58;185.9;2.90;2.51;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 18:45;;;;;;;;;3.3562692;15.57;215.56;3.36;2.77;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 18:50;;;;;;;;;2.6814654;15.57;172.22;2.68;2.42;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 18:55;;;;;;;;;1.850784;15.6;118.64;1.85;1.65;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 19:00;;;;;;;;;1.73004;15.6;110.9;1.73;1.28;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 19:05;;;;;;;;;2.9857512;15.58;191.64;2.99;2.61;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 19:10;;;;;;;;;3.4040207;15.53;219.19;3.40;3.17;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 19:15;;;;;;;;;2.7571962;15.53;177.54;2.76;2.54;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 19:20;;;;;;;;;2.306136;15.54;148.4;2.31;2.07;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 19:25;;;;;;;;;1.9900017;15.57;127.81;1.99;1.5;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 19:30;;;;;;;;;1.9526475;15.59;125.25;1.95;1.17;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 19:35;;;;;;;;;2.662452;15.6;170.67;2.66;2.37;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 19:40;;;;;;;;;2.500542;15.57;160.6;2.50;2.24;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 19:45;;;;;;;;;2.9322635;15.55;188.57;2.93;2.53;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 19:50;;;;;;;;;3.6531615;15.55;234.93;3.65;2.92;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 19:55;;;;;;;;;2.8505556;15.57;183.08;2.85;2.14;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 20:00;;;;;;;;;1.9114445;15.61;122.45;1.91;1.38;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 20:05;;;;;;;;;2.5706351;15.59;164.89;2.57;2.36;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 20:10;;;;;;;;;2.920743;15.54;187.95;2.92;2.82;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 20:15;;;;;;;;;2.6722744;15.56;171.74;2.67;2.18;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 20:20;;;;;;;;;2.986326;15.57;191.8;2.99;2.56;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 20:25;;;;;;;;;2.1115647;15.61;135.27;2.11;1.6;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 20:30;;;;;;;;;2.47416;15.6;158.6;2.47;1.65;ok;ok;ok;8;0;8;0;8;0;
